21_JUMP_STREET_DVS411.avi	60	96	One by one the bikers ride off on their choppers.
40_YEAR_OLD_VIRGIN_DVS158.avi	33	63	She kisses him. They ride a bike.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS408.avi	0	0	The three man dash from the riverbank and find the raft waiting for them. Trees hide them as the horsemen ride past with a colony of bats swooping overhead. On the raft, the men and their rescuer duck low.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS577.avi	0	0	SOMEONE stares as the vampires ride off from whence they came.
BAD_TEACHER_DVS81.avi	90	135	Bike ride. SOMEONE watches her from a short distance away.
BATTLE_LOS_ANGELES_DVS679.avi	0	0	Now SOMEONE and a handful of his comrades ride in the cabin of a helicopter.
CHASING_MAVERICKS_DVS666.avi	119	162	A large group of teens ride past on bicycles.
CHASING_MAVERICKS_DVS692.avi	1	38	They ascend a cresting wave and ride down the other side.
DEAR_JOHN_DVS248.avi	36	65	Now they ride horses.
EASY_A_DVS307.avi	104	140	She wraps her arm around his chest and they ride off.
HUGO_DVS659.avi	53	125	People ride a carousel near a stage with strongman and a fire juggler.
JACK_AND_JILL_DVS89.avi	22	37	The kids ride pass SOMEONE<Jill> and an employee.
JACK_AND_JILL_DVS313.avi	33	47	Children ride a merry-go-round.
LIFE_OF_PI_DVS98.avi	39	119	In a flashback, two stylish blondes ride bicycles down a street.
NANNY_MCPHEE_RETURNS_DVS308.avi	0	0	Grinning, the boys follow the sergeant as he marches past sand bag barricades through a doorway. The boys glance back at SOMEONE, garbed once again in her black dress. She knowingly touches the side of her nose. Sergeant Jeffreys leads SOMEONE and SOMEONE down a corridor to an elevator where they ride to the 100th floor. On the top floor, they pass military strategists who position model planes, ships, and tanks on a table map as big as eight king size beds.
PARENTAL_GUIDANCE_DVS259.avi	103	137	We ride a half pipe sharing the perspective of a skateboard's wheels. Dragging SOMEONE along by the hand, SOMEONE halts at the half pipes edge.
ROBIN_HOOD_DVS213.avi	147	148	green forest, SOMEONE and his men ride their horses along a path.
ROBIN_HOOD_DVS296.avi	133	170	SOMEONE nods and glances uncomfortably at SOMEONE as they ride on.
ROBIN_HOOD_DVS469.avi	110	121	Across a rolling field, mounted troops ride into view.
ROBIN_HOOD_DVS500.avi	0	0	The arrow soars free. We ride the
ROBIN_HOOD_DVS516.avi	195	215	Now in Nottingham, peasants bundle golden sheaves of wheat and cart them off. The sheriff and his men ride into town.
SNOW_FLOWER_FD_DVS53.avi	48	63	As we ride with her, the vehicles blur and distort.
SOUL_SURFER_DVS17.avi	134	158	Now standing together on one surfboard, the girls ride a gentle wave.
SOUL_SURFER_DVS258.avi	0	0	She pretends to ride a surfboard.
THE_BIG_YEAR_DVS275.avi	73	91	Outside, they climb on bikes and ride off.
THE_BIG_YEAR_DVS293.avi	158	203	SOMEONE's tally ticks up to 534. As the birders ride across the mountain valley, hand scrolled bird names appear all around them pointed out by arrows: semipalmated plover, spectacled eider, olive-backed pipit, bean goose, Eurasian widgeon, rock ptarmigan, bufflehead, Arctic loon, Laysan albatross. SOMEONE grimaces with effort as he tries to keep up with the others. They spot more birds in a field in a canyon.
THE_BOUNTY_HUNTER_DVS115.avi	266	285	At a racetrack, people crowd the stands. An older woman rubs sunblock on her bare arms. A young woman in a flowered hat eyes her tickets. Jockeys ride their horses toward the starting gate. The race begins and the animals burst onto the track. Two young women cheer. Sitting alone on a long bench, SOMEONE<Nicole> thoughtfully pieces through her collective notes, which include the coaster.
THE_BOUNTY_HUNTER_DVS268.avi	84	120	They ride away.
THE_CALL_DVS213.avi	0	0	Now, patrons ride an escalator in the center of an indoor sunlit mall.
THE_CALL_DVS214.avi	0	0	On the lower level, children ride a miniature train around a display of oversized lollipops.
THE_CALL_DVS215.avi	0	0	Amid the shoppers, two teenage girls ride up the escalator.
TRUE_GRIT_DVS320.avi	33	71	They slowly ride across the SOMEONE plains.
TRUE_GRIT_DVS348.avi	27	52	They ride through longer grass beside a river. Another empty whiskey bottle hits the water.
TRUE_GRIT_DVS435.avi	42	53	The men ride off on horseback leaving SOMEONE alone with SOMEONE.
UGLY_TRUTH_DVS425.avi	0	0	Later they ride in a car with SOMEONE<Colin>.
XMEN_FIRST_CLASS_DVS1059.avi	0	0	The others ride in the cabin.
ZOMBIELAND_DVS564.avi	0	0	Meanwhile, the uninfected girls ride on the rear most seat of a swinging pirate ship with an Egyptian pharaoh head on one end.
ZOOKEEPER_DVS320.avi	15	40	They ride in the back of a limo.
